,growth,median summerhouses/Km2,p25,p75
0,-74.406208360311,2.579985754598724,1.5166482537358357,4.0128365168019045
1,-46.79915695753533,2.1844422143324183,1.1338074017131647,4.424286371419466
2,-19.192105554759664,2.6070747878697764,0.6678821688930743,5.392863798560565
3,8.414945848016004,3.6942949937692378,1.3083345262440587,7.208744385035117
4,36.02199725079167,20.81148680690922,7.518044886938176,54.917432165893175
5,63.629048653567324,24.911611045789574,8.428416978622849,75.64476765917378
6,91.236100056343,62.898424026986,20.579005271486803,77.23321824953877
7,118.84315145911869,54.917432165893175,54.917432165893175,66.07532520771596
8,146.45020286189435,77.23321824953877,77.23321824953877,77.23321824953877
